game_pk,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5
745054,2,1,0,0
747001,8,6,0,0
745784,3,7,1,0
744974,4,2,0,0
746357,4,1,0,0
745949,0,5,1,0
745144,2,4,1,0
746518,3,6,1,0
746189,2,2,0,1
745463,2,3,1,0
746434,0,4,1,0
746841,0,3,1,0
745049,1,4,1,0
745785,0,4,1,0
745537,1,1,0,1
746675,13,0,0,0
746997,0,0,0,1
744977,1,2,1,0
745626,0,1,1,0
746355,1,4,1,0
745140,2,4,1,0
745952,1,2,1,0
746515,5,0,0,0
746190,9,0,0,0
745786,1,1,0,1
746999,0,1,1,0
745464,8,0,0,0
745539,3,2,0,0
746676,4,0,0,0
745051,0,5,1,0
746359,0,0,0,1
745948,0,2,1,0
745139,2,0,0,0
746838,1,0,0,0
744975,4,0,0,0
746516,1,1,0,1
745621,0,0,0,1
746186,2,1,0,0
746431,0,0,0,1
746027,5,2,0,0
744898,2,2,0,1
745780,1,3,1,0
744976,3,4,1,0
746351,2,2,0,1
746270,0,3,1,0
745620,0,3,1,0
745380,2,5,1,0
745294,1,4,1,0
746109,0,0,0,1
746029,2,1,0,0
744814,1,0,0,0
745707,3,3,0,1
744896,1,10,1,0
745782,7,1,0,0
747083,1,1,0,1
745136,2,0,0,0
746839,1,2,1,0
744978,3,0,0,0
746349,5,5,0,1
746266,2,2,0,1
745624,0,0,0,1
745374,3,1,0,0
745295,1,3,1,0
746107,3,2,0,0
745781,0,2,1,0
746350,2,1,0,0
744973,0,0,0,1
745297,2,2,0,1
745375,10,1,0,0
746028,3,6,1,0
744812,0,5,1,0
745704,0,7,1,0
744893,7,6,0,0
747084,0,2,1,0
745138,1,2,1,0
746837,4,2,0,0
746267,0,2,1,0
745622,2,1,0,0
746110,1,8,1,0
744815,0,2,1,0
745705,0,5,1,0
745137,0,0,0,1
746836,0,6,1,0
745623,1,3,1,0
745465,0,6,1,0
744894,0,5,1,0
746998,2,0,0,0
747082,1,2,1,0
745379,3,1,0,0
745460,5,4,0,0
746995,4,2,0,0
745702,0,2,1,0
744889,4,2,0,0
746920,2,1,0,0
746597,4,3,0,0
746024,3,3,0,1
747080,2,1,0,0
745870,3,1,0,0
746268,2,7,1,0
746758,2,2,0,1
745378,0,6,1,0
745625,7,3,0,0
745217,3,1,0,0
746111,3,3,0,1
745703,7,2,0,0
744890,0,2,1,0
746996,1,0,0,0
745617,5,1,0,0
746917,2,0,0,0
745218,3,2,0,0
746022,7,2,0,0
745457,8,2,0,0
746599,1,9,1,0
745868,0,5,1,0
746271,2,1,0,0
746756,9,3,0,0
747077,2,1,0,0
745377,5,1,0,0
746108,5,6,1,0
747078,1,0,0,0
746918,3,4,1,0
745459,0,2,1,0
745706,3,4,1,0
744892,1,2,1,0
746595,1,2,1,0
746023,1,3,1,0
745863,1,1,0,1
746263,3,2,0,0
746754,5,3,0,0
745618,2,4,1,0
745376,1,0,0,0
745212,2,2,0,1
746106,0,1,1,0
746994,3,3,0,1
746596,5,4,0,0
745458,3,2,0,0
745538,2,1,0,0
744813,2,0,0,0
746915,5,1,0,0
745865,9,3,0,0
745133,7,2,0,0
746753,1,2,1,0
746513,2,2,0,1
745215,1,5,1,0
746429,2,3,1,0
746594,2,1,0,0
746671,0,1,1,0
745461,9,2,0,0
745540,0,4,1,0
744811,0,3,1,0
746916,1,6,1,0
745864,4,0,0,0
745132,4,5,1,0
746755,1,1,0,1
745946,3,2,0,0
746510,2,6,1,0
747162,8,0,0,0
745213,0,0,0,1
746105,3,2,0,0
745452,3,10,1,0
746589,3,2,0,0
745541,6,0,0,0
745211,1,5,1,0
746430,0,3,1,0
746672,2,0,0,0
744809,2,5,1,0
746913,0,1,1,0
745866,1,0,0,0
745134,2,3,1,0
746752,3,3,0,1
745943,0,5,1,0
746512,2,3,1,0
747161,4,4,0,1
746103,4,6,1,0
746432,3,0,0,0
746748,1,0,0,0
745945,0,6,1,0
745135,1,2,1,0
746514,8,6,0,0
747159,1,2,1,0
746670,6,4,0,0
745531,3,0,0,0
746914,1,0,0,0
746352,0,2,1,0
746102,3,5,1,0
746665,1,0,0,0
746433,3,0,0,0
745533,4,1,0,0
744810,7,3,0,0
745052,10,4,0,0
745700,2,4,1,0
746593,6,8,1,0
744969,4,1,0,0
746353,0,1,1,0
745862,0,2,1,0
746749,4,1,0,0
746511,3,2,0,0
746184,7,4,0,0
747156,5,5,0,1
745299,0,0,0,1
745699,4,1,0,0
744808,4,3,0,0
745050,2,9,1,0
746424,1,2,1,0
746590,1,0,0,0
744971,1,2,1,0
746348,0,0,0,1
745859,11,0,0,0
746751,4,2,0,0
745532,0,1,1,0
746667,3,2,0,0
746507,5,5,0,1
747158,6,5,0,0
745296,2,1,0,0
746182,4,1,0,0
746669,3,3,0,1
744806,4,1,0,0
745701,7,5,0,0
746426,1,2,1,0
746592,0,3,1,0
745048,3,0,0,0
746347,0,3,1,0
745861,1,0,0,0
746750,1,0,0,0
744970,1,2,1,0
746505,5,0,0,0
745292,4,5,1,0
746183,2,3,1,0
747157,1,9,1,0
745536,2,0,0,0
745947,2,5,1,0
746992,2,5,1,0
746668,2,5,1,0
746265,2,1,0,0
747155,3,1,0,0
745373,0,1,1,0
745046,4,3,0,0
745619,3,4,1,0
745779,1,4,1,0
746833,0,3,1,0
744972,2,1,0,0
746991,0,9,1,0
746020,4,1,0,0
745047,1,2,1,0
744891,4,6,1,0
745778,1,2,1,0
747079,0,2,1,0
746264,2,0,0,0
746834,2,0,0,0
745944,3,3,0,1
744968,0,1,1,0
746185,2,2,0,1
745615,2,2,0,1
745293,7,1,0,0
744887,3,2,0,0
746990,6,1,0,0
746666,1,12,1,0
746019,0,0,0,1
745045,0,8,1,0
745776,3,4,1,0
747075,2,4,1,0
746262,1,4,1,0
746835,0,9,1,0
745938,2,0,0,0
744964,2,5,1,0
746178,0,7,1,0
745370,5,5,0,1
745614,5,1,0,0
745290,3,0,0,0
746664,0,0,0,1
745042,4,2,0,0
745612,4,2,0,0
745289,2,2,0,1
745451,3,6,1,0
746021,1,0,0,0
747073,1,1,0,1
744966,1,3,1,0
745369,0,3,1,0
746832,3,0,0,0
745941,0,1,1,0
746993,0,1,1,0
745777,2,2,0,1
746912,1,1,0,1
746016,10,1,0,0
747074,1,3,1,0
744967,2,0,0,0
746343,0,4,1,0
746257,0,4,1,0
745131,1,0,0,0
745611,1,1,0,1
745371,0,4,1,0
746104,0,0,0,1
745455,2,0,0,0
745456,2,4,1,0
746829,1,0,0,0
746986,2,0,0,0
745613,0,1,1,0
746344,3,5,1,0
745775,0,0,0,1
746018,3,5,1,0
744963,2,2,0,1
745942,1,5,1,0
745125,0,0,0,1
746259,2,0,0,0
746911,2,7,1,0
747076,6,1,0,0
745372,4,3,0,0
746099,2,7,1,0
746989,0,0,0,1
745453,2,6,1,0
747072,0,1,1,0
746910,0,1,1,0
745774,0,0,0,1
746017,0,10,1,0
746258,0,2,1,0
745940,4,1,0,0
745128,9,2,0,0
746827,1,2,1,0
744965,3,5,1,0
745616,3,0,0,0
746098,0,2,1,0
745368,6,1,0,0
746345,9,5,0,0
745534,0,0,0,1
745454,1,3,1,0
745698,3,3,0,1
744888,1,0,0,0
746909,2,4,1,0
745860,4,2,0,0
746746,5,0,0,0
746101,4,2,0,0
746428,0,5,1,0
745535,3,4,1,0
745446,1,6,1,0
744807,8,0,0,0
745694,3,0,0,0
744886,1,5,1,0
746907,3,1,0,0
745856,4,8,1,0
746747,1,0,0,0
745126,3,0,0,0
746346,2,0,0,0
745210,3,2,0,0
747152,0,4,1,0
745291,2,1,0,0
746097,1,3,1,0
745450,0,3,1,0
746745,5,4,0,0
744881,0,1,1,0
747154,4,11,1,0
746425,4,7,1,0
745525,1,2,1,0
744804,0,4,1,0
745697,1,0,0,0
746908,1,2,1,0
745857,2,4,1,0
745127,1,1,0,1
746342,2,3,1,0
745214,0,3,1,0
745285,1,10,1,0
746100,7,7,0,1
746427,1,2,1,0
745129,0,1,1,0
746337,0,2,1,0
744805,2,3,1,0
746591,3,2,0,0
745695,1,1,0,1
745208,1,4,1,0
745288,0,0,0,1
746423,0,1,1,0
745447,7,0,0,0
745529,6,0,0,0
744800,1,2,1,0
745696,0,0,0,1
744882,2,3,1,0
746586,3,0,0,0
747069,2,5,1,0
746744,2,0,0,0
745855,1,1,0,1
746509,2,4,1,0
746181,4,3,0,0
747153,2,1,0,0
745207,3,0,0,0
745286,4,0,0,0
745448,3,1,0,0
745689,7,1,0,0
744884,1,1,0,1
745528,4,1,0,0
744803,1,2,1,0
746422,1,0,0,0
746584,0,1,1,0
745858,10,1,0,0
746740,0,3,1,0
747070,1,4,1,0
746508,2,0,0,0
747148,12,0,0,0
745284,2,0,0,0
746177,4,2,0,0
745209,4,4,0,1
746419,0,2,1,0
745852,2,1,0,0
745449,2,4,1,0
745530,0,0,0,1
744801,1,3,1,0
745693,2,4,1,0
744883,1,2,1,0
746585,0,2,1,0
746741,2,3,1,0
746506,2,1,0,0
745287,0,0,0,1
746180,5,0,0,0
745206,0,3,1,0
747151,3,5,1,0
747071,1,2,1,0
746588,3,1,0,0
745773,1,0,0,0
747067,3,0,0,0
746260,4,6,1,0
746828,2,9,1,0
745939,1,3,1,0
745130,0,1,1,0
746502,2,1,0,0
746179,7,2,0,0
745367,0,2,1,0
746987,4,0,0,0
746587,2,1,0,0
746659,5,2,0,0
746015,6,7,1,0
745044,2,5,1,0
745772,1,6,1,0
746261,1,1,0,1
746830,4,2,0,0
745935,1,1,0,1
745122,1,2,1,0
744961,7,7,0,1
746503,1,3,1,0
746176,0,3,1,0
745366,2,0,0,0
745205,7,1,0,0
746831,1,3,1,0
746500,6,2,0,0
746172,1,0,0,0
746988,4,2,0,0
745365,0,0,0,1
746582,2,1,0,0
746662,1,0,0,0
746014,6,0,0,0
745040,0,1,1,0
745771,0,9,1,0
746254,4,1,0,0
745933,1,1,0,1
745121,2,4,1,0
744959,0,0,0,1
745199,1,0,0,0
746985,2,3,1,0
746579,2,1,0,0
746663,8,2,0,0
744962,2,0,0,0
745204,2,3,1,0
746011,7,3,0,0
745041,0,1,1,0
745120,1,1,0,1
745769,3,9,1,0
745937,3,0,0,0
746823,3,5,1,0
746341,1,1,0,1
746824,0,1,1,0
746661,0,8,1,0
745043,0,0,0,1
746984,0,5,1,0
746905,0,1,1,0
745770,8,2,0,0
746013,2,4,1,0
744960,4,2,0,0
746340,6,8,1,0
746256,1,0,0,0
745934,4,4,0,1
745123,3,1,0,0
745364,0,0,0,1
745606,1,1,0,1
746094,2,3,1,0
746660,0,6,1,0
746826,1,0,0,0
746983,2,1,0,0
745038,1,3,1,0
745768,2,2,0,1
746012,2,1,0,0
746255,3,0,0,0
744958,2,2,0,1
746338,2,8,1,0
745936,3,0,0,0
745124,1,2,1,0
745360,0,4,1,0
745610,6,0,0,0
746096,4,3,0,0
746906,2,3,1,0
746903,1,8,1,0
746657,2,0,0,0
746982,3,3,0,1
745036,1,0,0,0
746010,3,2,0,0
746339,0,4,1,0
746253,2,0,0,0
745929,8,3,0,0
745118,0,0,0,1
746825,0,5,1,0
744955,2,0,0,0
745608,5,2,0,0
746092,4,1,0,0
745358,1,1,0,1
745767,1,1,0,1
745527,0,5,1,0
744885,3,0,0,0
746334,1,0,0,0
747150,5,2,0,0
746421,0,2,1,0
746581,1,4,1,0
745526,6,2,0,0
745441,4,2,0,0
744802,0,0,0,1
745688,2,1,0,0
744876,0,3,1,0
747068,0,5,1,0
746743,0,0,0,1
745851,4,1,0,0
746336,3,4,1,0
746504,2,3,1,0
747149,10,0,0,0
745605,3,3,0,1
746093,4,1,0,0
746331,0,1,1,0
745521,4,8,1,0
746583,0,2,1,0
746420,1,3,1,0
745442,1,2,1,0
744795,1,0,0,0
745690,8,3,0,0
744877,0,4,1,0
746742,2,3,1,0
745854,3,3,0,1
746501,4,1,0,0
747144,1,5,1,0
745607,5,1,0,0
746095,3,3,0,1
747064,0,1,1,0
745443,3,0,0,0
744796,4,4,0,1
746415,3,0,0,0
746738,0,7,1,0
746495,6,5,0,0
745609,0,3,1,0
745691,0,1,1,0
745853,4,0,0,0
746088,1,0,0,0
746822,0,1,1,0
746417,0,2,1,0
744797,0,7,1,0
745692,0,2,1,0
744879,9,4,0,0
746580,5,0,0,0
746904,0,0,0,1
747065,0,2,1,0
746494,6,2,0,0
745847,2,0,0,0
745930,2,6,1,0
746173,4,2,0,0
747145,5,2,0,0
745202,0,2,1,0
745280,6,3,0,0
745685,4,1,0,0
746414,1,0,0,0
746819,0,0,0,1
744878,2,1,0,0
745281,2,4,1,0
744799,0,0,0,1
746902,6,1,0,0
746578,4,3,0,0
745849,8,0,0,0
745931,0,2,1,0
747066,1,1,0,1
746499,8,2,0,0
747146,0,0,0,1
746171,2,7,1,0
745203,2,3,1,0
745282,3,0,0,0
746901,1,3,1,0
744798,6,3,0,0
745686,4,4,0,1
746174,1,0,0,0
744880,2,0,0,0
746496,0,1,1,0
747147,1,7,1,0
745201,0,6,1,0
745846,3,2,0,0
746416,5,4,0,0
745932,4,0,0,0
746820,0,0,0,1
747061,4,2,0,0
778563,3,1,0,0
778564,6,3,0,0
778557,1,2,1,0
778556,6,2,0,0
778553,2,2,0,1
778555,0,1,1,0
778558,2,3,1,0
778559,0,3,1,0
778561,2,3,1,0
778545,4,3,0,0
778554,0,3,1,0
778562,2,1,0,0
778551,2,4,1,0
778546,2,4,1,0
778552,7,3,0,0
778547,1,0,0,0
778560,2,0,0,0
778549,2,5,1,0
778548,4,1,0,0
778550,1,2,1,0
778518,3,1,0,0
778543,1,6,1,0
778541,2,0,0,0
778542,3,3,0,1
778544,2,0,0,0
778538,6,16,1,0
778534,0,0,0,1
778528,1,1,0,1
778536,8,5,0,0
778535,2,2,0,1
778529,3,1,0,0
778540,2,2,0,1
778537,1,0,0,0
778539,1,1,0,1
778531,2,4,1,0
778530,0,1,1,0
778520,0,0,0,1
778532,3,1,0,0
778533,2,4,1,0
778521,2,1,0,0
778526,0,3,1,0
778523,3,5,1,0
778525,1,2,1,0
778522,1,0,0,0
778524,1,2,1,0
778519,2,1,0,0
778510,3,0,0,0
778527,2,2,0,1
778517,2,8,1,0
778516,0,1,1,0
778515,1,0,0,0
778513,1,0,0,0
778514,0,2,1,0
778506,0,9,1,0
778504,4,0,0,0
778512,3,4,1,0
778502,0,0,0,1
778511,0,6,1,0
778509,8,1,0,0
778508,0,4,1,0
778507,0,4,1,0
778503,1,3,1,0
778505,2,0,0,0
778499,2,7,1,0
778496,8,4,0,0
778501,10,3,0,0
778500,0,5,1,0
778498,1,0,0,0
778497,2,4,1,0
778493,0,6,1,0
778492,2,4,1,0
778491,0,3,1,0
778490,0,3,1,0
778488,0,2,1,0
778495,3,2,0,0
778489,3,1,0,0
778485,0,3,1,0
778486,3,0,0,0
778494,6,4,0,0
778487,1,0,0,0
778480,1,0,0,0
778479,2,0,0,0
778477,1,1,0,1
778473,1,1,0,1
778474,6,0,0,0
778478,0,3,1,0
778471,8,2,0,0
778476,0,4,1,0
778469,2,3,1,0
778475,5,3,0,0
778481,1,2,1,0
778483,3,0,0,0
778482,0,2,1,0
778484,4,0,0,0
778472,5,3,0,0
778470,5,3,0,0
778467,0,1,1,0
778462,4,2,0,0
778466,3,9,1,0
778468,0,1,1,0
778458,1,6,1,0
778463,5,8,1,0
778460,1,3,1,0
778465,0,2,1,0
778456,2,2,0,1
778461,7,1,0,0
778444,5,6,1,0
778457,4,3,0,0
778459,0,1,1,0
778464,0,3,1,0
778455,2,3,1,0
778454,0,4,1,0
778453,0,3,1,0
778447,4,4,0,1
778445,2,7,1,0
778440,1,6,1,0
778450,0,4,1,0
778452,0,4,1,0
778448,2,1,0,0
778449,8,4,0,0
778441,2,0,0,0
778438,1,4,1,0
778446,1,0,0,0
778439,7,5,0,0
778451,3,0,0,0
778442,1,3,1,0
778436,1,2,1,0
778437,3,10,1,0
778443,1,2,1,0
778429,3,4,1,0
778432,2,11,1,0
778434,4,6,1,0
778428,1,4,1,0
778435,1,2,1,0
778433,3,1,0,0
778422,0,4,1,0
778419,4,7,1,0
778421,1,7,1,0
778430,6,7,1,0
778420,1,1,0,1
778423,4,7,1,0
778427,2,4,1,0
778425,2,2,0,1
778431,0,3,1,0
778424,1,5,1,0
778415,1,4,1,0
778418,2,3,1,0
778426,3,1,0,0
778416,0,1,1,0
778411,0,3,1,0
778412,1,3,1,0
778413,5,1,0,0
778405,0,2,1,0
778410,0,0,0,1
778414,4,3,0,0
778403,0,5,1,0
778402,0,0,0,1
778407,2,6,1,0
778408,3,1,0,0
778409,1,8,1,0
778404,0,0,0,1
778417,2,0,0,0
778406,5,3,0,0
778401,3,6,1,0
778400,1,1,0,1
778394,4,1,0,0
778396,2,4,1,0
778398,0,0,0,1
778397,1,0,0,0
778395,4,9,1,0
778389,0,0,0,1
778390,2,0,0,0
778387,0,0,0,1
778385,5,1,0,0
778381,2,1,0,0
778380,0,7,1,0
778376,5,1,0,0
778392,4,5,1,0
778383,4,0,0,0
778391,1,3,1,0
778386,1,1,0,1
778399,3,4,1,0
778393,0,0,0,1
778388,1,0,0,0
778379,10,2,0,0
778382,10,1,0,0
778378,1,5,1,0
778373,1,1,0,1
778371,1,1,0,1
778377,0,0,0,1
778384,1,1,0,1
778375,0,3,1,0
778374,3,5,1,0
778367,1,3,1,0
778370,8,1,0,0
778369,0,4,1,0
778366,0,7,1,0
778368,2,7,1,0
778363,1,4,1,0
778365,0,2,1,0
778361,0,6,1,0
778360,1,3,1,0
778364,3,0,0,0
778358,3,1,0,0
778356,0,0,0,1
778372,3,4,1,0
778348,2,0,0,0
778347,3,0,0,0
778355,2,7,1,0
778346,0,2,1,0
778362,3,2,0,0
778353,0,2,1,0
778349,2,0,0,0
778354,3,6,1,0
778359,1,2,1,0
778357,1,4,1,0
778351,4,0,0,0
778350,2,0,0,0
778352,0,2,1,0
778345,1,0,0,0
778341,1,5,1,0
778344,2,4,1,0
778339,1,3,1,0
778342,4,2,0,0
778343,0,4,1,0
778340,0,4,1,0
778337,3,3,0,1
778329,2,5,1,0
778335,1,2,1,0
778338,0,0,0,1
778336,0,2,1,0
778333,0,0,0,1
778330,0,5,1,0
778334,1,2,1,0
778332,2,1,0,0
778331,1,1,0,1
778321,0,5,1,0
778320,6,4,0,0
778328,1,15,1,0
778327,1,4,1,0
778322,8,0,0,0
778324,1,1,0,1
778323,9,0,0,0
778325,0,7,1,0
778315,3,1,0,0
778326,0,4,1,0
778314,1,0,0,0
778316,4,6,1,0
778318,5,1,0,0
778313,2,2,0,1
778317,4,0,0,0
778319,6,2,0,0
778312,2,0,0,0
778311,1,6,1,0
778307,2,4,1,0
778309,5,3,0,0
778310,0,3,1,0
778308,0,0,0,1
778306,0,0,0,1
778305,0,1,1,0
778302,2,5,1,0
778297,0,1,1,0
778299,0,2,1,0
778295,0,4,1,0
778290,1,3,1,0
778288,1,2,1,0
778301,1,4,1,0
778293,0,1,1,0
778304,4,0,0,0
778303,2,1,0,0
778296,5,4,0,0
778298,1,0,0,0
778300,3,3,0,1
778294,0,1,1,0
778289,0,3,1,0
778287,6,8,1,0
778291,6,3,0,0
778280,0,1,1,0
778285,4,2,0,0
778283,2,0,0,0
778279,1,5,1,0
778292,2,4,1,0
778286,0,4,1,0
778282,3,3,0,1
778278,1,4,1,0
778281,3,4,1,0
778268,1,2,1,0
778277,1,5,1,0
778271,5,2,0,0
778274,0,7,1,0
778276,7,1,0,0
778272,1,0,0,0
778273,1,3,1,0
778270,2,2,0,1
778275,1,6,1,0
778284,4,1,0,0
778263,1,0,0,0
778269,2,5,1,0
778261,0,3,1,0
778260,0,2,1,0
778266,1,2,1,0
778252,1,9,1,0
778265,0,3,1,0
778257,1,6,1,0
778258,2,2,0,1
778262,3,5,1,0
778254,1,0,0,0
778256,0,2,1,0
778251,3,2,0,0
778247,9,2,0,0
778264,0,3,1,0
778255,6,4,0,0
778259,2,0,0,0
778253,1,1,0,1
778267,2,2,0,1
778243,3,1,0,0
778250,12,1,0,0
778242,2,0,0,0
778249,1,6,1,0
778245,2,4,1,0
778248,1,4,1,0
778241,6,3,0,0
778246,2,2,0,1
778244,0,3,1,0
778240,2,0,0,0
778239,1,8,1,0
778236,1,1,0,1
778234,0,0,0,1
778235,3,1,0,0
778232,1,1,0,1
778237,2,2,0,1
778238,1,4,1,0
778227,0,5,1,0
778228,4,6,1,0
778230,0,3,1,0
778225,0,2,1,0
778233,2,2,0,1
778231,0,4,1,0
778226,2,2,0,1
778218,1,0,0,0
778221,2,0,0,0
778219,2,1,0,0
778222,0,5,1,0
778224,1,4,1,0
778223,1,2,1,0
778229,2,4,1,0
778215,0,0,0,1
778220,4,7,1,0
778216,1,2,1,0
778217,1,3,1,0
778211,6,3,0,0
778212,1,3,1,0
778210,3,1,0,0
778213,7,2,0,0
778214,1,0,0,0
778209,0,2,1,0
778203,2,2,0,1
778208,3,2,0,0
778206,4,1,0,0
778204,1,3,1,0
778207,4,2,0,0
778205,5,7,1,0
778200,1,3,1,0
778201,3,3,0,1
778202,2,0,0,0
778199,2,3,1,0
778198,0,0,0,1
778197,1,5,1,0
778195,0,5,1,0
778189,2,0,0,0
778196,4,2,0,0
778190,4,6,1,0
778194,5,4,0,0
778193,2,1,0,0
778191,3,3,0,1
778188,1,4,1,0
778192,3,2,0,0
778182,0,3,1,0
778183,0,2,1,0
778185,0,0,0,1
778187,0,1,1,0
778186,2,9,1,0
778184,0,3,1,0
778181,6,6,0,1
778172,1,0,0,0
778177,3,1,0,0
778175,6,1,0,0
778178,1,1,0,1
778176,3,0,0,0
778171,1,0,0,0
778180,1,3,1,0
778179,4,4,0,1
778169,6,3,0,0
778168,1,3,1,0
778166,1,4,1,0
778164,2,5,1,0
778161,3,3,0,1
778173,2,0,0,0
778159,2,2,0,1
778174,6,2,0,0
778165,6,1,0,0
778167,0,2,1,0
778162,2,5,1,0
778160,3,0,0,0
778163,3,3,0,1
778154,0,10,1,0
778170,1,1,0,1
778153,7,1,0,0
778156,1,9,1,0
778157,8,0,0,0
778155,0,3,1,0
778144,0,1,1,0
778152,4,1,0,0
778150,7,1,0,0
778148,7,0,0,0
778151,2,2,0,1
778149,1,1,0,1
778145,2,8,1,0
778146,3,2,0,0
778147,1,4,1,0
778136,2,7,1,0
778158,1,1,0,1
778138,3,0,0,0
778139,6,1,0,0
778140,0,4,1,0
778141,1,2,1,0
778143,2,0,0,0
778142,3,2,0,0
778137,5,3,0,0
778132,0,5,1,0
778129,1,1,0,1
778133,12,0,0,0
778135,4,0,0,0
778131,0,3,1,0
778128,2,1,0,0
778127,7,2,0,0
778130,1,8,1,0
778125,1,2,1,0
778122,0,4,1,0
778124,2,0,0,0
778120,6,1,0,0
778121,0,3,1,0
778126,1,5,1,0
778123,1,7,1,0
778134,1,0,0,0
778119,9,0,0,0
778110,7,3,0,0
778102,1,2,1,0
778109,2,4,1,0
778104,3,3,0,1
778105,0,4,1,0
778116,0,0,0,1
778115,3,5,1,0
778112,3,2,0,0
778118,2,5,1,0
778113,3,0,0,0
778114,4,0,0,0
778117,0,1,1,0
778111,3,3,0,1
778106,1,1,0,1
778100,3,2,0,0
778107,1,4,1,0
778103,2,0,0,0
778097,4,1,0,0
778108,0,2,1,0
778094,0,1,1,0
778096,1,0,0,0
778099,0,1,1,0
778095,2,0,0,0
778101,2,4,1,0
778098,1,1,0,1
778087,1,5,1,0
778090,5,3,0,0
778086,1,1,0,1
778093,0,0,0,1
778088,0,3,1,0
778081,2,3,1,0
778089,1,1,0,1
778091,6,0,0,0
778092,1,0,0,0
778079,1,4,1,0
778083,8,0,0,0
778080,9,0,0,0
778084,6,3,0,0
778085,0,1,1,0
778082,0,4,1,0
778074,1,2,1,0
778066,3,3,0,1
778064,0,3,1,0
778065,0,1,1,0
778069,0,1,1,0
778073,1,1,0,1
778075,4,4,0,1
778078,0,7,1,0
778077,3,3,0,1
778070,1,1,0,1
778071,6,2,0,0
778072,2,0,0,0
778076,7,3,0,0
778067,0,1,1,0
778068,4,4,0,1
778053,2,6,1,0
778062,4,5,1,0
778051,4,0,0,0
778063,1,3,1,0
778057,5,0,0,0
778056,4,3,0,0
778061,2,2,0,1
778059,7,2,0,0
778055,4,3,0,0
778054,0,0,0,1
778052,1,6,1,0
778048,1,5,1,0
778050,5,0,0,0
778058,1,1,0,1
778060,1,4,1,0
778047,5,0,0,0
778045,0,2,1,0
778049,0,4,1,0
778044,2,4,1,0
778043,0,2,1,0
778042,0,3,1,0
778036,3,2,0,0
778039,2,1,0,0
778038,4,4,0,1
778046,0,0,0,1
778026,2,4,1,0
778035,1,2,1,0
778037,6,0,0,0
778040,3,2,0,0
778041,2,2,0,1
778034,0,0,0,1
778027,5,3,0,0
778028,1,5,1,0
778033,1,0,0,0
778031,0,4,1,0
778030,0,0,0,1
778025,2,2,0,1
778032,1,2,1,0
778024,2,2,0,1
778029,6,1,0,0
778022,0,3,1,0
778015,3,1,0,0
778016,0,3,1,0
778020,3,1,0,0
778010,1,5,1,0
778014,0,0,0,1
778017,0,0,0,1
778018,3,2,0,0
778021,6,0,0,0
778019,1,0,0,0
778023,4,1,0,0
778011,2,3,1,0
778012,0,2,1,0
778013,6,6,0,1
778009,0,0,0,1
778007,2,1,0,0
778006,0,3,1,0
778008,0,4,1,0
778004,9,1,0,0
778005,1,2,1,0
778003,1,2,1,0
778000,3,4,1,0
777999,0,5,1,0
777996,0,2,1,0
777998,0,1,1,0
777995,6,0,0,0
778002,2,2,0,1
778001,1,6,1,0
777997,0,4,1,0
777990,0,0,0,1
777991,1,2,1,0
777989,0,3,1,0
777992,0,3,1,0
777993,10,1,0,0
777986,3,0,0,0
777988,8,8,0,1
777984,5,1,0,0
777994,3,0,0,0
777980,4,0,0,0
777985,2,1,0,0
777972,1,4,1,0
777981,2,2,0,1
777987,7,2,0,0
777983,1,0,0,0
777979,12,8,0,0
777977,4,1,0,0
777978,0,1,1,0
777982,4,3,0,0
777974,1,2,1,0
777975,0,1,1,0
777976,19,0,0,0
777973,0,5,1,0
777970,2,3,1,0
777968,0,1,1,0
777962,2,1,0,0
777967,0,3,1,0
777969,5,0,0,0
777964,3,2,0,0
777963,0,4,1,0
777965,1,1,0,1
777956,4,3,0,0
777966,1,1,0,1
777955,1,6,1,0
777957,11,2,0,0
777961,3,2,0,0
777954,3,0,0,0
777958,5,1,0,0
777971,1,0,0,0
777960,0,3,1,0
777951,0,12,1,0
777953,1,1,0,1
777950,1,1,0,1
777959,1,3,1,0
777952,0,5,1,0
777949,1,0,0,0
777948,7,0,0,0
777947,2,4,1,0
777941,7,2,0,0
777939,2,1,0,0
777944,0,1,1,0
777940,4,3,0,0
777945,1,0,0,0
777935,4,3,0,0
777943,0,1,1,0
777942,2,3,1,0
777936,2,2,0,1
777934,1,3,1,0
777931,1,0,0,0
777932,1,2,1,0
777926,0,1,1,0
777930,3,7,1,0
777937,6,1,0,0
777938,5,6,1,0
777933,9,7,0,0
777924,4,3,0,0
777922,0,0,0,1
777925,2,2,0,1
777916,8,4,0,0
777915,0,2,1,0
777927,2,2,0,1
777923,1,0,0,0
777919,4,0,0,0
777928,2,0,0,0
777929,1,4,1,0
777921,3,1,0,0
777918,1,6,1,0
777920,3,1,0,0
777914,1,3,1,0
777917,3,3,0,1
777909,0,4,1,0
777911,3,0,0,0
777912,0,6,1,0
777913,5,2,0,0
777910,0,0,0,1
777946,2,15,1,0
777900,3,6,1,0
777902,3,5,1,0
777905,0,1,1,0
777907,1,2,1,0
777904,1,6,1,0
777906,4,0,0,0
777908,2,0,0,0
777903,4,5,1,0
777901,3,2,0,0
777895,0,2,1,0
777898,3,0,0,0
777897,0,5,1,0
777896,3,0,0,0
777899,4,1,0,0
777891,0,4,1,0
